utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_03148,Malayalam,Dravidian,Female,8.4880625,Kerala cuisine consists of many types of vegetarian and non-vegetarian food. An integral part of Kerala's history is its spices,kerala cuisine consists of many types of vegetarian and non vegetarian food an integral part of kerala's history is its spices,Can the cuisine consist of many types of vegetarian and non-vegetarian food? An integral part of Kerala's history is its pizest.,can the cuisine consist of many types of vegetarian and non vegetarian food an integral part of kerala's history is its pizest,0.19047619047619047,3,0,1,21
svarah_03149,Odia,Indo-Aryan,Female,3.400125,"Secondly, we also have food fest that goes on in which",secondly we also have food fest that goes on in which,"Secondly, we also have food fest that goes on in which",secondly we also have food fest that goes on in which,0.0,0,0,0,11
svarah_03151,Konkani,Indo-Aryan,Male,17.402625,"We have infrastructure being developed for bicycles or biking. In many of the major Indian cities, we can see that a separate lane or a footpath",we have infrastructure being developed for bicycles or biking in many of the major indian cities we can see that a separate lane or a footpath,We have infrastructure being developed for bicycles or biking. In many of the major Indian cities we can see that a separate lane or a footpath,we have infrastructure being developed for bicycles or biking in many of the major indian cities we can see that a separate lane or a footpath,0.0,0,0,0,26
svarah_03153,Sindhi,Indo-Aryan,Female,6.2978125,"where the level of the English language was low, so not much attention was paid",where the level of the english language was low so not much attention was paid,"where the level of the English language was low so note, much attention was paid",where the level of the english language was low so note much attention was paid,0.06666666666666667,1,0,0,15
svarah_03156,Odia,Indo-Aryan,Female,10.06575,"Yes, there are several places one has traveled which are unique in their own ways and which have natural settings",yes there are several places one has traveled which are unique in their own ways and which have natural settings,"Yes, there are several places one has travelled to which are from unique in their own ways and which have natural settings.",yes there are several places one has travelled to which are from unique in their own ways and which have natural settings,0.15,1,0,2,20
svarah_03158,Konkani,Indo-Aryan,Male,4.612875,Turn on notification for upcoming payments in Citrus,turn on notification for upcoming payments in citrus,turn on notification for upcoming payments in citrus.,turn on notification for upcoming payments in citrus,0.0,0,0,0,8
svarah_03161,Marathi,Indo-Aryan,Female,10.9844375,"In 2008, she appeared in the successful film Welcome to Sajjanpur, which won her Stardust Award for Best Actress.",in 2008 she appeared in the successful film welcome to sajjanpur which won her stardust award for best actress,"In 2008, she appeared in the successful film, Welcome to Sajjanpur, which one her stylist award for Best Actress.",in 2008 she appeared in the successful film welcome to sajjanpur which one her stylist award for best actress,0.10526315789473684,2,0,0,19
svarah_03163,Hindi,Indo-Aryan,Female,19.4720625,Maharashtra is a state on the western coast of India. Basically the government in the state is organized on a parliamentary system. So it starts with the large city councils which are then,maharashtra is a state on the western coast of india basically the government in the state is organized on a parliamentary system so it starts with the large city councils which are then,Maharashtra is a state on the western coast of India. Basically the government in the state is organized on a parliamentary system. So it starts with the large city councils which are then,maharashtra is a state on the western coast of india basically the government in the state is organized on a parliamentary system so it starts with the large city councils which are then,0.0,0,0,0,33
svarah_03164,Malayalam,Dravidian,Male,0.979875,and of course,and of course,And of course.,and of course,0.0,0,0,0,3
svarah_03167,Dogri,Indo-Aryan,Female,5.5854375,What is the procedure to return Pediasure Zero Sucrose Nutrition Powder,what is the procedure to return pediasure zero sucrose nutrition powder,What is the procedure to return PDR-Shore 0's CROAS nutrition powder?,what is the procedure to return pdr shore 0's croas nutrition powder,0.36363636363636365,3,0,1,11
svarah_03170,Assamese,Indo-Aryan,Male,2.452,what is the best chili there is,what is the best chili there is,What is the best steely there is?,what is the best steely there is,0.14285714285714285,1,0,0,7
svarah_03174,Nepali,Indo-Aryan,Female,1.1734375,to make Chinese,to make chinese,to make Chinese,to make chinese,0.0,0,0,0,3
svarah_03175,Odia,Indo-Aryan,Male,0.77475,there is,there is,There is,there is,0.0,0,0,0,2
svarah_03176,Tamil,Dravidian,Female,2.7784375,from Power Finance Corporation,from power finance corporation,"from power, finance, corporation.",from power finance corporation,0.0,0,0,0,4
svarah_03177,Sindhi,Indo-Aryan,Male,6.0168125,It is commonly seen on various streets of the city,it is commonly seen on various streets of the city,It is commonly seen on various streets of the city.,it is commonly seen on various streets of the city,0.0,0,0,0,10
svarah_03178,Punjabi,Indo-Aryan,Male,5.6658125,Will I get a refund if I cancel my Two-wheeler Insurance policy mid-term?,will i get a refund if i cancel my two wheeler insurance policy mid term,Will I get any fun? If I cancel my two wheelchair insurance policy in midterm?,will i get any fun if i cancel my two wheelchair insurance policy in midterm,0.3333333333333333,5,0,0,15
svarah_03179,Bengali,Indo-Aryan,Female,0.842125,Skip,skip,Keep.,keep,1.0,1,0,0,1
svarah_03183,Marathi,Indo-Aryan,Female,5.36,The summers are hot but not too hot as in the eastern parts of Maharashtra.,the summers are hot but not too hot as in the eastern parts of maharashtra,the Samoza or Hot but not too hot as in the eastern parts of Maharashtra.,the samoza or hot but not too hot as in the eastern parts of maharashtra,0.13333333333333333,2,0,0,15
svarah_03188,Odia,Indo-Aryan,Female,6.680375,and what are the top 10 or top 20 restaurants they can visit or top 10 or top 20 stalls they can visit,and what are the top 10 or top 20 restaurants they can visit or top 10 or top 20 stalls they can visit,and what are the top 10 or top 20 restaurants they can visit or top 10 or top 20 stalls they can visit,and what are the top 10 or top 20 restaurants they can visit or top 10 or top 20 stalls they can visit,0.0,0,0,0,23
svarah_03189,Marathi,Indo-Aryan,Male,2.2845625,Can you name five states of India?,can you name five states of india,Can you name five states of India?,can you name five states of india,0.0,0,0,0,7
svarah_03190,Gujarati,Indo-Aryan,Female,6.86,"nowadays we have Arijit, Sonu Nigam. We try to copy unconsciously, we try to copy them.",nowadays we have arijit sonu nigam we try to copy unconsciously we try to copy them,"Now, these we have a rich with sono-nigam. We try to copy unconsciously, we try to copy them.",now these we have a rich with sono nigam we try to copy unconsciously we try to copy them,0.375,3,0,3,16
svarah_03197,Malayalam,Dravidian,Female,7.6235,"And about insurance plans, they are beneficial to anyone looking to protect their family assets or property",and about insurance plans they are beneficial to anyone looking to protect their family assets or property,"and about insurance plants, they are beneficial to anyone looking to protect their family as such or property.",and about insurance plants they are beneficial to anyone looking to protect their family as such or property,0.17647058823529413,2,0,1,17
svarah_03199,Hindi,Indo-Aryan,Female,5.6700625,Delete the reminder for Loan Against Property from Shriram Finance Company,delete the reminder for loan against property from shriram finance company,Delete the reminder for low-negance property from Sri Ram Finance Company.,delete the reminder for low negance property from sri ram finance company,0.36363636363636365,3,0,1,11
svarah_03201,Kashmiri,Indo-Aryan,Female,6.90125,I love to write poetry because I feel that it's a great way of expressing how I perceive the world around me.,i love to write poetry because i feel that it's a great way of expressing how i perceive the world around me,I love to write poetry because I feel that it's a great way of expressing how I feel perceived the world around me.,i love to write poetry because i feel that it's a great way of expressing how i feel perceived the world around me,0.09090909090909091,1,0,1,22
svarah_03203,Kashmiri,Indo-Aryan,Male,0.64475,Tobacco,tobacco,The back cool.,the back cool,3.0,1,0,2,1
svarah_03206,Odia,Indo-Aryan,Female,10.125125,The district I come from that is Angul district presently consists of several former princely states.,the district i come from that is angul district presently consists of several former princely states,the district I come from that is ungold district. Presently consists of several former princely states.,the district i come from that is ungold district presently consists of several former princely states,0.0625,1,0,0,16
